Info 0    [19:49:48.575] Starting TS Server
Info 34035[22:14:47.244] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1810 structureChanged: false structureIsReused:: Completely Elapsed: 14.612135000526905ms
Info 34036[22:14:47.244] Different program with same set of files
Info 34037[22:14:47.244] getCompletionData: Get current token: 0.013881999999284744
Info 34038[22:14:47.244] getCompletionData: Is inside comment: 0.002079000696539879
Info 34039[22:14:47.244] getCompletionData: Get previous token: 0.052616000175476074
Info 34040[22:14:47.244] getCompletionsAtPosition: isCompletionListBlocker: 0.002213999629020691
Info 34041[22:14:47.247] getExportInfoMap: cache hit
Info 34042[22:14:47.262] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 235 from cache
Info 34043[22:14:47.262] collectAutoImports: response is complete
Info 34044[22:14:47.262] collectAutoImports: 14.864144001156092
Info 34045[22:14:47.262] getCompletionData: Semantic work: 17.897678000852466
Info 34046[22:14:48.278] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.671178000047803
Info 34047[22:14:48.281] getCompletionData: Get current token: 0.013219000771641731
Info 34048[22:14:48.281] getCompletionData: Is inside comment: 0.002387000247836113
Info 34049[22:14:48.281] getCompletionData: Get previous token: 0.05195000022649765
Info 34050[22:14:48.281] getCompletionsAtPosition: isCompletionListBlocker: 0.0030049998313188553
Info 34051[22:14:48.284] getExportInfoMap: cache hit
Info 34052[22:14:48.298] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 235 from cache
Info 34053[22:14:48.298] collectAutoImports: response is complete
Info 34054[22:14:48.298] collectAutoImports: 14.048559000715613
Info 34055[22:14:48.298] getCompletionData: Semantic work: 17.07340900041163
Info 34056[22:14:48.308] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.505269000306726
Info 34057[22:14:48.787] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 34058[22:14:48.794] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 526 structureChanged: false structureIsReused:: Completely Elapsed: 7.483235999941826ms
Info 34059[22:14:48.794] Different program with same set of files
Info 34060[22:15:01.697] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34061[22:15:01.711] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1811 structureChanged: false structureIsReused:: Completely Elapsed: 13.488772001117468ms
Info 34062[22:15:01.711] Different program with same set of files
Info 34063[22:15:03.189] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 34064[22:15:03.212] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 527 structureChanged: false structureIsReused:: Completely Elapsed: 22.8099860008806ms
Info 34065[22:15:03.212] Different program with same set of files
Info 34066[22:15:25.993] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34067[22:15:26.006] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1812 structureChanged: false structureIsReused:: Completely Elapsed: 12.708682000637054ms
Info 34068[22:15:26.006] Different program with same set of files
Info 34069[22:15:27.432] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34070[22:15:27.450] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1813 structureChanged: false structureIsReused:: Completely Elapsed: 17.324834000319242ms
Info 34071[22:15:27.450] Different program with same set of files
Info 34072[22:15:28.960] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 34073[22:15:28.969] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 528 structureChanged: false structureIsReused:: Completely Elapsed: 8.56993499957025ms
Info 34074[22:15:28.969] Different program with same set of files
Info 34075[22:15:30.017] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34076[22:15:30.030] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1814 structureChanged: false structureIsReused:: Completely Elapsed: 13.263768000528216ms
Info 34077[22:15:30.030] Different program with same set of files
Info 34078[22:15:30.031] getCompletionData: Get current token: 0.00674000009894371
Info 34079[22:15:30.031] getCompletionData: Is inside comment: 0.00751899927854538
Info 34080[22:15:30.031] getCompletionData: Get previous token: 0.01013300009071827
Info 34081[22:15:30.031] getCompletionsAtPosition: isCompletionListBlocker: 0.012695999816060066
Info 34082[22:15:30.035] getExportInfoMap: cache hit
Info 34083[22:15:30.056] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 417 from cache
Info 34084[22:15:30.056] collectAutoImports: response is complete
Info 34085[22:15:30.056] collectAutoImports: 21.169657999649644
Info 34086[22:15:30.056] getCompletionData: Semantic work: 24.698899000883102
Info 34087[22:15:30.071] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 15.245854999870062
Info 34088[22:15:31.483] getCompletionData: Get current token: 0.004143999889492989
Info 34089[22:15:31.483] getCompletionData: Is inside comment: 0.006904000416398048
Info 34090[22:15:31.483] getCompletionData: Get previous token: 0.007947999984025955
Info 34091[22:15:31.483] getCompletionsAtPosition: isCompletionListBlocker: 0.010084999725222588
Info 34092[22:15:31.486] getExportInfoMap: cache hit
Info 34093[22:15:31.504] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 417 from cache
Info 34094[22:15:31.504] collectAutoImports: response is complete
Info 34095[22:15:31.504] collectAutoImports: 18.52964200079441
Info 34096[22:15:31.504] getCompletionData: Semantic work: 21.534296000376344
Info 34097[22:15:31.514] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.270066000521183
Info 34098[22:15:31.517] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34099[22:15:31.529] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1815 structureChanged: false structureIsReused:: Completely Elapsed: 11.208376999944448ms
Info 34100[22:15:31.529] Different program with same set of files
Info 34101[22:15:31.529] getCompletionData: Get current token: 0.004520999267697334
Info 34102[22:15:31.529] getCompletionData: Is inside comment: 0.007646000012755394
Info 34103[22:15:31.529] getCompletionData: Get previous token: 0.008574001491069794
Info 34104[22:15:31.529] getCompletionsAtPosition: isCompletionListBlocker: 0.010231999680399895
Info 34105[22:15:31.532] getExportInfoMap: cache hit
Info 34106[22:15:31.710] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 15016 from cache
Info 34107[22:15:31.710] collectAutoImports: response is complete
Info 34108[22:15:31.710] collectAutoImports: 177.1234099995345
Info 34109[22:15:31.710] getCompletionData: Semantic work: 180.94534000009298
Info 34110[22:15:31.818] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 108.45276500098407
Info 34111[22:15:31.886] getCompletionData: Get current token: 0.0045180004090070724
Info 34112[22:15:31.886] getCompletionData: Is inside comment: 0.0094200000166893
Info 34113[22:15:31.886] getCompletionData: Get previous token: 0.00903400033712387
Info 34114[22:15:31.886] getCompletionsAtPosition: isCompletionListBlocker: 0.013685999438166618
Info 34115[22:15:31.888] getExportInfoMap: cache hit
Info 34116[22:15:32.040] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 15016 from cache
Info 34117[22:15:32.040] collectAutoImports: response is complete
Info 34118[22:15:32.040] collectAutoImports: 152.05899999849498
Info 34119[22:15:32.040] getCompletionData: Semantic work: 154.26622300036252
Info 34120[22:15:32.140] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 100.0328069999814
Info 34121[22:15:32.398] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34122[22:15:32.411] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1816 structureChanged: false structureIsReused:: Completely Elapsed: 12.774062000215054ms
Info 34123[22:15:32.411] Different program with same set of files
Info 34124[22:15:32.411] getCompletionData: Get current token: 0.00575999915599823
Info 34125[22:15:32.411] getCompletionData: Is inside comment: 0.008430000394582748
Info 34126[22:15:32.411] getCompletionData: Get previous token: 0.012260999530553818
Info 34127[22:15:32.411] getCompletionsAtPosition: isCompletionListBlocker: 0.00202300027012825
Info 34128[22:15:32.411] Returning an empty list because completion was requested in an invalid position.
Info 34129[22:15:33.855] getCompletionData: Get current token: 0.004259999841451645
Info 34130[22:15:33.856] getCompletionData: Is inside comment: 0.009052999317646027
Info 34131[22:15:33.856] getCompletionData: Get previous token: 0.012222999706864357
Info 34132[22:15:33.856] getCompletionsAtPosition: isCompletionListBlocker: 0.0021580010652542114
Info 34133[22:15:33.856] Returning an empty list because completion was requested in an invalid position.
Info 34134[22:15:33.856] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34135[22:15:33.865] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1817 structureChanged: false structureIsReused:: Completely Elapsed: 8.812684999778867ms
Info 34136[22:15:33.865] Different program with same set of files
Info 34137[22:15:33.865] getCompletionData: Get current token: 0.004573000594973564
Info 34138[22:15:33.865] getCompletionData: Is inside comment: 0.008136000484228134
Info 34139[22:15:33.865] getCompletionData: Get previous token: 0.011833999305963516
Info 34140[22:15:33.865] getCompletionsAtPosition: isCompletionListBlocker: 0.0015850011259317398
Info 34141[22:15:33.865] Returning an empty list because completion was requested in an invalid position.
Info 34142[22:15:33.865] getCompletionData: Get current token: 0.003195999190211296
Info 34143[22:15:33.865] getCompletionData: Is inside comment: 0.0072370003908872604
Info 34144[22:15:33.865] getCompletionData: Get previous token: 0.010662000626325607
Info 34145[22:15:33.865] getCompletionsAtPosition: isCompletionListBlocker: 0.0013100001960992813
Info 34146[22:15:33.865] Returning an empty list because completion was requested in an invalid position.
Info 34147[22:15:33.865] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34148[22:15:33.873] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1818 structureChanged: false structureIsReused:: Completely Elapsed: 8.078635999932885ms
Info 34149[22:15:33.873] Different program with same set of files
Info 34150[22:15:33.874] getCompletionData: Get current token: 0.004455000162124634
Info 34151[22:15:33.874] getCompletionData: Is inside comment: 0.008724000304937363
Info 34152[22:15:33.874] getCompletionData: Get previous token: 0.01219099946320057
Info 34153[22:15:33.874] getCompletionsAtPosition: isCompletionListBlocker: 0.001520998775959015
Info 34154[22:15:33.874] Returning an empty list because completion was requested in an invalid position.
Info 34155[22:15:33.874] getCompletionData: Get current token: 0.0033059995621442795
Info 34156[22:15:33.874] getCompletionData: Is inside comment: 0.007829001173377037
Info 34157[22:15:33.874] getCompletionData: Get previous token: 0.011264000087976456
Info 34158[22:15:33.874] getCompletionsAtPosition: isCompletionListBlocker: 0.0011229999363422394
Info 34159[22:15:33.874] Returning an empty list because completion was requested in an invalid position.
Info 34160[22:15:33.874] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34161[22:15:33.885] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1819 structureChanged: false structureIsReused:: Completely Elapsed: 10.549326000735164ms
Info 34162[22:15:33.885] Different program with same set of files
Info 34163[22:15:33.885] getCompletionData: Get current token: 0.004224000498652458
Info 34164[22:15:33.885] getCompletionData: Is inside comment: 0.008489001542329788
Info 34165[22:15:33.885] getCompletionData: Get previous token: 0.011964000761508942
Info 34166[22:15:33.885] getCompletionsAtPosition: isCompletionListBlocker: 0.0017370004206895828
Info 34167[22:15:33.885] Returning an empty list because completion was requested in an invalid position.
Info 34168[22:15:33.885] getCompletionData: Get current token: 0.003080999478697777
Info 34169[22:15:33.885] getCompletionData: Is inside comment: 0.0070670004934072495
Info 34170[22:15:33.885] getCompletionData: Get previous token: 0.01102600060403347
Info 34171[22:15:33.885] getCompletionsAtPosition: isCompletionListBlocker: 0.0011110007762908936
Info 34172[22:15:33.885] Returning an empty list because completion was requested in an invalid position.
Info 34173[22:15:33.885] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34174[22:15:33.893] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1820 structureChanged: false structureIsReused:: Completely Elapsed: 7.70066300034523ms
Info 34175[22:15:33.893] Different program with same set of files
Info 34176[22:15:33.893] getCompletionData: Get current token: 0.004292000085115433
Info 34177[22:15:33.893] getCompletionData: Is inside comment: 0.00843299925327301
Info 34178[22:15:33.893] getCompletionData: Get previous token: 0.011964000761508942
Info 34179[22:15:33.893] getCompletionsAtPosition: isCompletionListBlocker: 0.0015909988433122635
Info 34180[22:15:33.893] Returning an empty list because completion was requested in an invalid position.
Info 34181[22:15:33.893] getCompletionData: Get current token: 0.0033349990844726562
Info 34182[22:15:33.894] getCompletionData: Is inside comment: 0.007412999868392944
Info 34183[22:15:33.894] getCompletionData: Get previous token: 0.011152999475598335
Info 34184[22:15:33.894] getCompletionsAtPosition: isCompletionListBlocker: 0.00118199922144413
Info 34185[22:15:33.894] Returning an empty list because completion was requested in an invalid position.
Info 34186[22:15:33.894] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34187[22:15:33.901] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1821 structureChanged: false structureIsReused:: Completely Elapsed: 7.616022000089288ms
Info 34188[22:15:33.901] Different program with same set of files
Info 34189[22:15:33.902] getCompletionData: Get current token: 0.004070999100804329
Info 34190[22:15:33.902] getCompletionData: Is inside comment: 0.00841599889099598
Info 34191[22:15:33.902] getCompletionData: Get previous token: 0.011662999168038368
Info 34192[22:15:33.902] getCompletionsAtPosition: isCompletionListBlocker: 0.0014359988272190094
Info 34193[22:15:33.902] Returning an empty list because completion was requested in an invalid position.
Info 34194[22:15:33.902] getCompletionData: Get current token: 0.0031599998474121094
Info 34195[22:15:33.902] getCompletionData: Is inside comment: 0.007053999230265617
Info 34196[22:15:33.902] getCompletionData: Get previous token: 0.010870998725295067
Info 34197[22:15:33.902] getCompletionsAtPosition: isCompletionListBlocker: 0.0010719988495111465
Info 34198[22:15:33.902] Returning an empty list because completion was requested in an invalid position.
Info 34199[22:15:33.902] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34200[22:15:33.910] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1822 structureChanged: false structureIsReused:: Completely Elapsed: 7.891761001199484ms
Info 34201[22:15:33.910] Different program with same set of files
Info 34202[22:15:33.910] getCompletionData: Get current token: 0.004255998879671097
Info 34203[22:15:33.910] getCompletionData: Is inside comment: 0.008743999525904655
Info 34204[22:15:33.910] getCompletionData: Get previous token: 0.011893000453710556
Info 34205[22:15:33.910] getCompletionsAtPosition: isCompletionListBlocker: 0.0015990007668733597
Info 34206[22:15:33.910] Returning an empty list because completion was requested in an invalid position.
Info 34207[22:15:35.326] getCompletionData: Get current token: 0.003922000527381897
Info 34208[22:15:35.326] getCompletionData: Is inside comment: 0.008967999368906021
Info 34209[22:15:35.326] getCompletionData: Get previous token: 0.011817000806331635
Info 34210[22:15:35.326] getCompletionsAtPosition: isCompletionListBlocker: 0.0017939992249011993
Info 34211[22:15:35.326] Returning an empty list because completion was requested in an invalid position.
Info 34212[22:15:35.326] getCompletionData: Get current token: 0.003074999898672104
Info 34213[22:15:35.326] getCompletionData: Is inside comment: 0.007606001570820808
Info 34214[22:15:35.326] getCompletionData: Get previous token: 0.01096699945628643
Info 34215[22:15:35.326] getCompletionsAtPosition: isCompletionListBlocker: 0.0014360006898641586
Info 34216[22:15:35.326] Returning an empty list because completion was requested in an invalid position.
Info 34217[22:15:35.326] getCompletionData: Get current token: 0.0029059983789920807
Info 34218[22:15:35.326] getCompletionData: Is inside comment: 0.007225999608635902
Info 34219[22:15:35.326] getCompletionData: Get previous token: 0.010727999731898308
Info 34220[22:15:35.327] getCompletionsAtPosition: isCompletionListBlocker: 0.001043001189827919
Info 34221[22:15:35.327] Returning an empty list because completion was requested in an invalid position.
Info 34222[22:15:35.327] getCompletionData: Get current token: 0.002932000905275345
Info 34223[22:15:35.327] getCompletionData: Is inside comment: 0.006905000656843185
Info 34224[22:15:35.327] getCompletionData: Get previous token: 0.010594001039862633
Info 34225[22:15:35.327] getCompletionsAtPosition: isCompletionListBlocker: 0.0009739995002746582
Info 34226[22:15:35.327] Returning an empty list because completion was requested in an invalid position.
Info 34227[22:15:35.327] getCompletionData: Get current token: 0.0028560012578964233
Info 34228[22:15:35.327] getCompletionData: Is inside comment: 0.006856000050902367
Info 34229[22:15:35.327] getCompletionData: Get previous token: 0.010591000318527222
Info 34230[22:15:35.327] getCompletionsAtPosition: isCompletionListBlocker: 0.0008659996092319489
Info 34231[22:15:35.327] Returning an empty list because completion was requested in an invalid position.
Info 34232[22:15:35.327] getCompletionData: Get current token: 0.002872999757528305
Info 34233[22:15:35.327] getCompletionData: Is inside comment: 0.007109999656677246
Info 34234[22:15:35.327] getCompletionData: Get previous token: 0.010559998452663422
Info 34235[22:15:35.327] getCompletionsAtPosition: isCompletionListBlocker: 0.0008940007537603378
Info 34236[22:15:35.327] Returning an empty list because completion was requested in an invalid position.
Info 34237[22:15:35.327] getCompletionData: Get current token: 0.002873999997973442
Info 34238[22:15:35.327] getCompletionData: Is inside comment: 0.0068720001727342606
Info 34239[22:15:35.327] getCompletionData: Get previous token: 0.010595999658107758
Info 34240[22:15:35.327] getCompletionsAtPosition: isCompletionListBlocker: 0.0007780008018016815
Info 34241[22:15:35.327] Returning an empty list because completion was requested in an invalid position.
Info 34242[22:15:35.329] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34243[22:15:35.339] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1823 structureChanged: false structureIsReused:: Completely Elapsed: 10.385083999484777ms
Info 34244[22:15:35.339] Different program with same set of files
Info 34245[22:15:36.759] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 34246[22:15:36.768] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 529 structureChanged: false structureIsReused:: Completely Elapsed: 8.360083000734448ms
Info 34247[22:15:36.768] Different program with same set of files
Info 34248[22:15:38.081] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34249[22:15:38.094] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1824 structureChanged: false structureIsReused:: Completely Elapsed: 12.718188000842929ms
Info 34250[22:15:38.094] Different program with same set of files
Info 34251[22:15:38.095] getCompletionData: Get current token: 0.0041860006749629974
Info 34252[22:15:38.095] getCompletionData: Is inside comment: 0.008426999673247337
Info 34253[22:15:38.095] getCompletionData: Get previous token: 0.014816999435424805
Info 34254[22:15:38.095] getCompletionsAtPosition: isCompletionListBlocker: 0.011512000113725662
Info 34255[22:15:38.097] getExportInfoMap: cache hit
Info 34256[22:15:38.110] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 37 from cache
Info 34257[22:15:38.110] collectAutoImports: response is complete
Info 34258[22:15:38.110] collectAutoImports: 12.342051999643445
Info 34259[22:15:38.110] getCompletionData: Semantic work: 15.002744000405073
Info 34260[22:15:38.124] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.402722999453545
Info 34261[22:15:39.601] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 34262[22:15:39.609] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 530 structureChanged: false structureIsReused:: Completely Elapsed: 8.55753899924457ms
Info 34263[22:15:39.610] Different program with same set of files
Info 34264[22:15:59.586] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34265[22:15:59.600] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1825 structureChanged: false structureIsReused:: Completely Elapsed: 13.914679000154138ms
Info 34266[22:15:59.600] Different program with same set of files
Info 34267[22:16:01.037] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34268[22:16:01.063] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1826 structureChanged: false structureIsReused:: Completely Elapsed: 26.70097400061786ms
Info 34269[22:16:01.063] Different program with same set of files
Info 34270[22:16:02.771] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34271[22:16:02.780] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1827 structureChanged: false structureIsReused:: Completely Elapsed: 9.509300999343395ms
Info 34272[22:16:02.780] Different program with same set of files
Info 34273[22:16:04.199] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34274[22:16:04.208] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1828 structureChanged: false structureIsReused:: Completely Elapsed: 9.107532000169158ms
Info 34275[22:16:04.208] Different program with same set of files
Info 34276[22:16:05.616] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34277[22:16:05.625] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1829 structureChanged: false structureIsReused:: Completely Elapsed: 8.889364000409842ms
Info 34278[22:16:05.625] Different program with same set of files
Info 34279[22:16:05.625] getCompletionData: Get current token: 0.003735000267624855
Info 34280[22:16:05.625] getCompletionData: Is inside comment: 0.008655998855829239
Info 34281[22:16:05.625] getCompletionData: Get previous token: 0.01559399999678135
Info 34282[22:16:05.625] getCompletionsAtPosition: isCompletionListBlocker: 0.009670000523328781
Info 34283[22:16:05.628] getExportInfoMap: cache hit
Info 34284[22:16:05.649] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 580 from cache
Info 34285[22:16:05.649] collectAutoImports: response is complete
Info 34286[22:16:05.649] collectAutoImports: 20.820127001032233
Info 34287[22:16:05.649] getCompletionData: Semantic work: 23.86660600081086
Info 34288[22:16:05.661] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 11.138016000390053
Info 34289[22:16:05.665] getCompletionData: Get current token: 0.0044729989022016525
Info 34290[22:16:05.665] getCompletionData: Is inside comment: 0.00911100022494793
Info 34291[22:16:05.665] getCompletionData: Get previous token: 0.016270998865365982
Info 34292[22:16:05.665] getCompletionsAtPosition: isCompletionListBlocker: 0.01165900006890297
Info 34293[22:16:05.668] getExportInfoMap: cache hit
Info 34294[22:16:05.690] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 580 from cache
Info 34295[22:16:05.690] collectAutoImports: response is complete
Info 34296[22:16:05.690] collectAutoImports: 22.375479999929667
Info 34297[22:16:05.690] getCompletionData: Semantic work: 25.230165999382734
Info 34298[22:16:05.700] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.353833001106977
Info 34299[22:16:05.703] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34300[22:16:05.712] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1830 structureChanged: false structureIsReused:: Completely Elapsed: 8.980040000751615ms
Info 34301[22:16:05.713] Different program with same set of files
Info 34302[22:16:05.713] getCompletionData: Get current token: 0.004448000341653824
Info 34303[22:16:05.713] getCompletionData: Is inside comment: 0.008913999423384666
Info 34304[22:16:05.713] getCompletionData: Get previous token: 0.01651199907064438
Info 34305[22:16:05.713] getCompletionsAtPosition: isCompletionListBlocker: 0.010797999799251556
Info 34306[22:16:05.716] getExportInfoMap: cache hit
Info 34307[22:16:05.731] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 260 from cache
Info 34308[22:16:05.731] collectAutoImports: response is complete
Info 34309[22:16:05.731] collectAutoImports: 14.866242000833154
Info 34310[22:16:05.731] getCompletionData: Semantic work: 17.874947998672724
Info 34311[22:16:05.741] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.679700000211596
Info 34312[22:16:05.744] getCompletionData: Get current token: 0.004523999989032745
Info 34313[22:16:05.744] getCompletionData: Is inside comment: 0.009285001084208488
Info 34314[22:16:05.744] getCompletionData: Get previous token: 0.018356001004576683
Info 34315[22:16:05.744] getCompletionsAtPosition: isCompletionListBlocker: 0.011455999687314034
Info 34316[22:16:05.746] getExportInfoMap: cache hit
Info 34317[22:16:05.765] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 260 from cache
Info 34318[22:16:05.765] collectAutoImports: response is complete
Info 34319[22:16:05.765] collectAutoImports: 18.98219900019467
Info 34320[22:16:05.765] getCompletionData: Semantic work: 21.195901000872254
Info 34321[22:16:05.774] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.445360999554396
Info 34322[22:16:05.776] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34323[22:16:05.786] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1831 structureChanged: false structureIsReused:: Completely Elapsed: 9.319117000326514ms
Info 34324[22:16:05.786] Different program with same set of files
Info 34325[22:16:05.786] getCompletionData: Get current token: 0.005297999829053879
Info 34326[22:16:05.786] getCompletionData: Is inside comment: 0.00929499976336956
Info 34327[22:16:05.786] getCompletionData: Get previous token: 0.016667000949382782
Info 34328[22:16:05.786] getCompletionsAtPosition: isCompletionListBlocker: 0.010290000587701797
Info 34329[22:16:05.788] getExportInfoMap: cache hit
Info 34330[22:16:05.800] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 12 from cache
Info 34331[22:16:05.800] collectAutoImports: response is complete
Info 34332[22:16:05.800] collectAutoImports: 11.868400000035763
Info 34333[22:16:05.800] getCompletionData: Semantic work: 14.379658998921514
Info 34334[22:16:05.809] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.064910000190139
Info 34335[22:16:05.811] getCompletionData: Get current token: 0.004009999334812164
Info 34336[22:16:05.811] getCompletionData: Is inside comment: 0.008762000128626823
Info 34337[22:16:05.811] getCompletionData: Get previous token: 0.01775200106203556
Info 34338[22:16:05.811] getCompletionsAtPosition: isCompletionListBlocker: 0.01052200049161911
Info 34339[22:16:05.813] getExportInfoMap: cache hit
Info 34340[22:16:05.825] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 12 from cache
Info 34341[22:16:05.825] collectAutoImports: response is complete
Info 34342[22:16:05.825] collectAutoImports: 11.83334599994123
Info 34343[22:16:05.825] getCompletionData: Semantic work: 13.988436998799443
Info 34344[22:16:05.834] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.533200999721885
Info 34345[22:16:05.836] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34346[22:16:05.846] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1832 structureChanged: false structureIsReused:: Completely Elapsed: 10.804912999272346ms
Info 34347[22:16:05.846] Different program with same set of files
Info 34348[22:16:05.847] getCompletionData: Get current token: 0.00522099994122982
Info 34349[22:16:05.847] getCompletionData: Is inside comment: 0.008899999782443047
Info 34350[22:16:05.847] getCompletionData: Get previous token: 0.016711000353097916
Info 34351[22:16:05.847] getCompletionsAtPosition: isCompletionListBlocker: 0.011407999321818352
Info 34352[22:16:05.849] getExportInfoMap: cache hit
Info 34353[22:16:05.861] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34354[22:16:05.861] collectAutoImports: response is complete
Info 34355[22:16:05.861] collectAutoImports: 11.635317999869585
Info 34356[22:16:05.861] getCompletionData: Semantic work: 14.051812998950481
Info 34357[22:16:05.869] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.881400000303984
Info 34358[22:16:05.871] getCompletionData: Get current token: 0.004238000139594078
Info 34359[22:16:05.871] getCompletionData: Is inside comment: 0.00906199961900711
Info 34360[22:16:05.871] getCompletionData: Get previous token: 0.017226001247763634
Info 34361[22:16:05.871] getCompletionsAtPosition: isCompletionListBlocker: 0.010280998423695564
Info 34362[22:16:05.873] getExportInfoMap: cache hit
Info 34363[22:16:05.885] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 0 from cache
Info 34364[22:16:05.885] collectAutoImports: response is complete
Info 34365[22:16:05.885] collectAutoImports: 11.961933000013232
Info 34366[22:16:05.885] getCompletionData: Semantic work: 14.007078999653459
Info 34367[22:16:05.893] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 7.572603000327945
Info 34368[22:16:05.895] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 34369[22:16:05.904] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1833 structureChanged: false structureIsReused:: Completely Elapsed: 8.807114999741316ms
Info 34370[22:16:05.904] Different program with same set of files
Info 34371[22:16:05.904] getCompletionData: Get current token: 0.02191299945116043
